"Reservoir_name","Basin","Subbasin","Agency_name","Lat","Long","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-01","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-02","2024","05","346.25","0.835","0.15745","329.8"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-03","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-04","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-05","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-06","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-07","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-08","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-09","2024","05","346.25","0.835","0.15625","329.75"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-10","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-11","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-12","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-13","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-14","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-15","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-16","2024","05","346.25","0.835","0.15386","329.65"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-17","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-18","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-19","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-20","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-21","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-22","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-23","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-24","2024","05","346.25","0.835","0.15256","329.6"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-25","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-26","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-27","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-28","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-29","2024","05","346.25","0.835","NA","NA"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-30","2024","05","346.25","0.835","0.15147","329.55"
"ATAL SAGAR(MADIKHEDA)","Ganga Basin","Yamuna Lower","CWC","25.5555556","77.8527778","2024-05-31","2024","05","346.25","0.835","NA","NA"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-01","2024","05","320.04","0.095","NA","NA"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-02","2024","05","320.04","0.095","0.00578","302.27"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-03","2024","05","320.04","0.095","0.00505","302.575"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-04","2024","05","320.04","0.095","0.00582","302.819"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-05","2024","05","320.04","0.095","0.00659","303.063"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-06","2024","05","320.04","0.095","0.00732","303.291"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-07","2024","05","320.04","0.095","0.0076","303.367"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-08","2024","05","320.04","0.095","0.00782","303.428"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-09","2024","05","320.04","0.095","0.00838","303.581"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-10","2024","05","320.04","0.095","0.00893","303.733"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-11","2024","05","320.04","0.095","0.00943","303.87"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-12","2024","05","320.04","0.095","0.01003","304.038"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-13","2024","05","320.04","0.095","0.01021","304.084"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-14","2024","05","320.04","0.095","0.01071","304.221"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-15","2024","05","320.04","0.095","0.01148","304.434"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-16","2024","05","320.04","0.095","0.01214","304.617"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-17","2024","05","320.04","0.095","0.01265","304.754"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-18","2024","05","320.04","0.095","0.01374","305.029"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-19","2024","05","320.04","0.095","0.01442","305.196"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-20","2024","05","320.04","0.095","0.01467","305.257"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-21","2024","05","320.04","0.095","0.01485","305.303"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-22","2024","05","320.04","0.095","0.01775","306.019"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-23","2024","05","320.04","0.095","NA","NA"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-24","2024","05","320.04","0.095","0.01899","306.324"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-25","2024","05","320.04","0.095","0.01947","306.431"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-26","2024","05","320.04","0.095","0.01981","306.507"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-27","2024","05","320.04","0.095","0.01994","306.537"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-28","2024","05","320.04","0.095","0.02001","306.553"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-29","2024","05","320.04","0.095","0.02015","306.583"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-30","2024","05","320.04","0.095","0.02069","306.705"
"Aliyar Reservoir","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.47266817","76.97459708","2024-05-31","2024","05","320.04","0.095","0.02101","306.781"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-01","2024","05","519.6","3.105","0.386","510.27"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-02","2024","05","519.6","3.105","0.379","510.22"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-03","2024","05","519.6","3.105","0.376","510.2"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-04","2024","05","519.6","3.105","0.373","510.18"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-05","2024","05","519.6","3.105","0.37","510.16"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-06","2024","05","519.6","3.105","0.366","510.13"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-07","2024","05","519.6","3.105","0.363","510.11"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-08","2024","05","519.6","3.105","0.359","510.08"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-09","2024","05","519.6","3.105","0.355","510.05"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-10","2024","05","519.6","3.105","0.348","510"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-11","2024","05","519.6","3.105","0.334","509.9"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-12","2024","05","519.6","3.105","0.313","509.74"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-13","2024","05","519.6","3.105","0.289","509.56"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-14","2024","05","519.6","3.105","0.27","509.41"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-15","2024","05","519.6","3.105","0.256","509.3"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-16","2024","05","519.6","3.105","0.245","509.21"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-17","2024","05","519.6","3.105","0.234","509.12"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-18","2024","05","519.6","3.105","0.223","509.03"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-19","2024","05","519.6","3.105","0.213","508.95"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-20","2024","05","519.6","3.105","0.203","508.86"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-21","2024","05","519.6","3.105","0.192","508.77"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-22","2024","05","519.6","3.105","0.181","508.67"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-23","2024","05","519.6","3.105","NA","NA"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-24","2024","05","519.6","3.105","0.159","508.48"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-25","2024","05","519.6","3.105","0.148","508.38"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-26","2024","05","519.6","3.105","0.137","508.28"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-27","2024","05","519.6","3.105","0.128","508.2"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-28","2024","05","519.6","3.105","0.119","508.11"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-29","2024","05","519.6","3.105","0.114","508.06"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-30","2024","05","519.6","3.105","0.111","508.03"
"Almatti Reservoir","Krishna Basin","Krishna Upper","CWC","16.34679294","75.73004306","2024-05-31","2024","05","519.6","3.105","0.106","507.99"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-01","2024","05","72.6","0.339","0.12805","62.09"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-02","2024","05","72.6","0.339","0.12691","62.01"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-03","2024","05","72.6","0.339","0.12578","61.3"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-04","2024","05","72.6","0.339","0.12478","61.86"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-05","2024","05","72.6","0.339","0.12376","61.79"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-06","2024","05","72.6","0.339","0.12245","61.7"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-07","2024","05","72.6","0.339","0.12128","61.62"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-08","2024","05","72.6","0.339","0.1201","61.54"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-09","2024","05","72.6","0.339","0.11889","61.46"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-10","2024","05","72.6","0.339","0.11769","61.38"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-11","2024","05","72.6","0.339","0.11632","61.29"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-12","2024","05","72.6","0.339","NA","NA"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-13","2024","05","72.6","0.339","0.11381","61.11"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-14","2024","05","72.6","0.339","0.11272","61.03"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-15","2024","05","72.6","0.339","0.11189","60.97"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-16","2024","05","72.6","0.339","0.11122","60.92"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-17","2024","05","72.6","0.339","0.11056","60.87"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-18","2024","05","72.6","0.339","0.1099","60.82"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-19","2024","05","72.6","0.339","0.10898","60.75"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-20","2024","05","72.6","0.339","0.10806","60.68"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-21","2024","05","72.6","0.339","NA","NA"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-22","2024","05","72.6","0.339","0.106","60.52"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-23","2024","05","72.6","0.339","NA","NA"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-24","2024","05","72.6","0.339","0.10446","60.4"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-25","2024","05","72.6","0.339","0.10335","60.31"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-26","2024","05","72.6","0.339","0.10245","60.23"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-27","2024","05","72.6","0.339","0.10132","60.13"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-28","2024","05","72.6","0.339","0.10053","60.06"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-29","2024","05","72.6","0.339","0.09964","59.98"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-30","2024","05","72.6","0.339","0.09876","59.9"
"BARVI DAM","West flowing rivers from Tapi to Tadri Basin","Bhatsol and others","CWC","19.1894444","73.3361111","2024-05-31","2024","05","72.6","0.339","0.09789","59.82"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-01","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-02","2024","05","671.5","0.217","0.0552","657.05"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-03","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-04","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-05","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-06","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-07","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-08","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-09","2024","05","671.5","0.217","0.05337","657"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-10","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-11","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-12","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-13","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-14","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-15","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-16","2024","05","671.5","0.217","0.04171","655.09"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-17","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-18","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-19","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-20","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-21","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-22","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-23","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-24","2024","05","671.5","0.217","0.03703","654.1"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-25","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-26","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-27","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-28","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-29","2024","05","671.5","0.217","NA","NA"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-30","2024","05","671.5","0.217","0.03557","654"
"BHAMA ASKHED","Krishna Basin","Bhima Upper","CWC","18.846055","73.688113","2024-05-31","2024","05","671.5","0.217","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-01","2024","05","462.08","2.676","0.668","447.26"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-02","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-03","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-04","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-05","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-06","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-07","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-08","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-09","2024","05","462.08","2.676","0.607","446.62"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-10","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-11","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-12","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-13","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-14","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-15","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-16","2024","05","462.08","2.676","0.583","446.349"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-17","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-18","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-19","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-20","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-21","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-22","2024","05","462.08","2.676","NA","NA"
"Balimela Reservoir","Godavari Basin","Godavari Lower","CWC","18.22494359","82.20423569","2024-05-23","2024","05","462.08","2.676","NA","NA"
